67552299	初心小馆(田林路店)	田林路119-4号临号	121.411734	31.169026	54365568	2	872	109
16795494	福和慧	愚园路1037号	121.42976	31.21867	39809188	4	842	109
69735195	四家合蔬 VEGGIE GATHER	程家桥支路207号	121.38384	31.18463	34600780	12	846	109
83525336	树餐厅	殷高东路707号	121.504775	31.320214	15821189831	10	None	109
56591453	积善之家（餘慶堂）自助式素食餐厅	思贤路1855弄53号(昌鑫花园	121.20091	31.023328	37793333	5937	5940	109
11567693	大蔬无界·上海外滩和美馆	中山东二路外滩22号4楼	121.493999	31.230799	63752818	6	862	109
9988704	普素GreenVege1(正大乐城店)	中山南二路699号正大乐城3层3-301室	121.458057	31.186231	60672555	2	871	109
17636457	茹· if vegan	陕西北路408号	121.45324	31.22981	63776999	3	811	109
38156000	LohasTime乐活时人文蔬食馆(陆家嘴店)	昌邑路55弄22号浦江茗园小区内会所三楼	121.514056	31.241298	58992739	5	None	109
66545346	大蔬无界·上海泰晤士美素馆	三新北路900弄912号肯特大街	121.194084	31.03283	57770898	5937	22986	109
93049221	恒素恒健康素食馆	桂林路402号诚达创意产业园112室	121.416037	31.172064	17302161230	2	872	109
59264203	沙拉疯saladfun(凌空soho店)	金钟路968号凌空SOHO内17号楼一层商铺17-102号	121.350949	31.222476	52728882	4	839	109
2483431	西林素斋	中山中路666号	121.223451	31.00755	57716771	5937	22983	109
66340922	源素堂禅茶素食(浅水湾店)	新桥莘松路1007号二楼浅水湾商业中心206室	121.358508	31.099787	67662567	5937	None	109
90580632	BMSOrganics蔬事(兴业太古汇店)	南京西路789号兴业太古汇LG201	121.463307	31.228825	53550188	3	811	109
68009025	甘露霖无国界蔬食料理	万航渡路889号悦达889广场4楼12室	121.429266	31.228784	52990261	7	813	109
22437055	veggie house 三味蔬屋素食餐厅	南泉路20号农工商超市旁	121.520479	31.223312	50900566	5	802	109
66533377	一叶一世界藏茶素食火锅(上海静安寺店)	南京西路1818号	121.443628	31.221787	52650118	3	812	109
20780013	焱格格蔬食料理火锅(静安店)	常德路800号800秀园区A4-1层	121.44313	31.23346	62227217	3	812	109
20768086	寸草心	梅花路银宵路999弄14号	121.558271	31.21037	68580796	5	803	109
15994985	净明素食馆	九亭大街269号	121.336079	31.131867	67695126	5937	5943	109
8967031	爱源素蔬食馆	松林路87号	121.529595	31.234327	15021818032	5	807	109
72451347	枣子树(场北路店)	纪薀路320号和欣墅街6号楼	121.437833	31.335408	56883127	13	834	109
17874542	同源堂蔬食馆(上海华润时代广场店)	张杨路500号上海华润时代广场四楼	121.517	31.227	61659177	5	802	109
13795581	大蔬无界·上海环球金融中心美素馆	世纪大道100号上海环球金融中心3楼	121.50765	31.234914	68777715	5	801	109
5529108	素人素食(1号店)	华山路1585号	121.434588	31.203729	62810108	4	843	109
79466609	无二花食	平型关路1899弄象屿大宁悦府1893号	121.460692	31.296222	18717837046	8	828	109
5339502	龙华素斋(徐汇龙华寺店)	龙华路2787号(龙华古寺东侧)	121.452019	31.175882	64578777	2	871	109
5252297	枣子树(源深体馆店)	张杨路1458号源深体育中心北区3楼	121.536116	31.232213	58219979	5	807	109
92336238	若素创意素食料理	国浩路179弄新江湾城生活广场二楼	121.516918	31.335221	55660722	10	None	109
17620720	素香茶语	吴中路合川路	121.381535	31.171718	52961717	12	846	109
4712756	大蔬无界·徐家汇公园美素馆	天平路392-1号	121.440565	31.195805	34692857	2	865	109
6031884	台湾人道素菜(莲香斋多国料理自助餐)	愚园路151-157号3楼	121.445117	31.223928	51688799	3	812	109
77527069	In Season当季	南京西路1038号梅龙镇广场502号	121.456371	31.229196	62180868	3	811	109
67190039	自在轩素食料理餐厅	共和新路3018-1号	121.450483	31.289409	66770700	8	829	109
58391635	然一素食咖啡馆(万达广场松江店)	广富林路658弄万达广场1层	121.244938	31.057801	67895811	5937	26146	109
24959690	台湾7哥.非常素(日月光门店)	徐家汇路618号日月光中心广场徐家汇区B2层	121.467948	31.205942	61522837	1	838	109
17984200	素小子创意工坊	关山路98号	121.521568	31.291638	13671767808	10	854	109
90050874	红HOME 咖啡	淮海中路1308号	121.450404	31.213293	33560251	2	870	109
21094209	菩提树素食餐厅(汇智国际商业中心店)	金科路3057号汇智国际商业中心5层	121.602035	31.20358	51355897	5	808	109
8690964	台湾人道素菜(中西餐坊)	愚园路151号-157号2楼	121.445149	31.223754	51688077	3	812	109
65886030	悠田轩养生素食	南丹东路111-18号（登云坊广场内）靠近徐汇区社区文化中心	121.443498	31.190276	64680368	2	865	109
19128094	Gwen’s jiang	延庆路25号	121.45248	31.216159	13918245404	2	870	109
3436939	铭圣养生素餐厅	斜土路768号	121.471253	31.201605	53027783	1	838	109
507302	郭大王净素坊	海门路157号	121.507463	31.254529	13311611199	9	825	109
