22912244	4348
66849507	1388
92049234	260
43606310	1139
91587671	74
17159209	1630
73388133	138
91609142	89
23231330	457
79454042	93
2012911	604
69715472	98
13876883	8794
66831905	2042
17647597	5398
6061638	8689
23735418	2081
22798132	4203
65697224	1540
80619017	555
23436398	2437
18080179	6773
20917712	3527
91015778	186
82691009	402
19156944	5495
27234469	2040
72355789	388
76728530	379
24824049	3481
77261900	189
14744053	2739
69279102	130
6008470	217
22567564	780
92781224	39
68209468	224
20916613	590
67556261	192
14725077	1625
90497805	136
81002529	442
19225874	870
26987477	799
90970265	125
93234469	60
68231210	118
92152427	39
69648904	558
67208473	1413
70429659	732
66131382	1498
26232197	1398
68066252	769
5660730	1516
22393028	2369
67261212	608
2087128	3237
8965278	1883
21044246	4147
17960248	5648
68193713	605
19574813	1430
18772777	924
69711586	816
2103487	1398
19266076	3828
27512596	2095
17186607	1077
65713743	952
24646782	1485
18519011	2059
21678383	3052
69779010	327
58071451	373
13873435	792
21336675	2108
43618952	521
91884193	51
562821	929
57773506	118
67622595	224
92956140	105
9518720	387
32666697	352
69686317	522
67231719	484
22303135	376
66767142	1085
80612185	106
69904072	2035
74599978	1364
93321072	112
18245413	2543
24941003	1445
69238788	443
92927616	99
90356311	249
5366042	3372
67083790	978
52117769	1615
15102581	827
67469686	265
67724527	504
81268711	132
14657967	2407
69851142	273
22675649	1667
22423924	472
2122738	2346
22652933	1743
4655507	804
15859918	912
90423745	102
79362124	90
23984250	84
90477329	216
18029329	650
57307082	231
23749921	250
18136400	716
20904310	386
67749609	639
83473967	129
22231975	369
69547723	2670
67916727	768
5256874	3074
92122825	43
68069128	1219
21146692	3462
5466901	1442
69428802	424
67622780	569
23515249	1702
72447153	214
27034054	1334
58922931	481
27392873	1146
5185389	2107
28592387	393
90411579	136
67924245	117
66821320	586
45301512	1500
92265327	45
69139982	248
90044586	135
27267468	270
76991210	183
22689514	371
2247697	538
8620143	3056
2768503	324
24819364	894
65924826	437
59120664	311
17948659	1646
6298715	1437
15857294	549
18282726	942
5537388	853
19208606	892
91623526	40
22405128	2081
57282124	1760
43616597	1488
18899984	1702
27238069	1529
72340686	590
26955721	827
90018113	218
19663098	3859
72356272	182
68174695	1136
69291207	394
90023655	185
18074021	2675
58652554	996
21647237	2807
20721356	1331
70448843	153
21171716	3399
6851102	1439
19634573	1594
4099628	674
67361619	334
76899355	225
59167934	221
79257052	73
4123082	2955
58825603	606
20900449	4903
92440045	39
24288353	955
90108145	68
32841388	403
4190857	365
16721357	1900
18771334	517
79233760	134
32517135	261
92074429	108
67737592	720
13896035	1301
90967269	254
4742307	1277
32849835	191
13856381	681
83364556	249
58965149	1003
3496786	2527
69035954	864
27255437	1144
68170963	583
66418345	716
76961537	245
73573041	504
3071557	1298
32499199	2076
23007636	1294
75713015	270
67823578	564
69456725	348
21278283	697
19437333	613
10665396	3187
27263281	1000
66458486	551
24077263	190
8672708	3186
5366714	719
92419895	37
5557734	312
83541243	48
92252304	126
48547757	1174
2040634	5108
25165420	319
14709401	2252
66382687	189
67788628	128
501788	675
6856444	1113
23089295	82
76720327	474
69210476	2543
4078315	12401
45829444	6069
27163125	3264
10654959	7017
73395958	378
57244728	545
79414839	181
66261804	1115
15866661	4100
24087764	1167
68156682	296
48216896	2159
65970357	500
66367965	498
20916796	1566
21309508	764
21026688	2378
22969452	674
66466708	527
6504666	1839
65552963	822
76085274	259
13823016	173
65395705	397
5215807	310
23067515	497
23213565	432
22450002	511
17985390	2077
65495428	1337
81516460	30
14721437	622
19792791	817
65878184	85
8014479	584
24953081	857
13830953	755
23649306	654
34751305	720
21175486	1258
27427183	93
17727028	1293
73603255	44
90928005	35
23605773	186
22370858	1826
69021081	952
