2717353	174	9.4	9.2	9.4
73582232	225	9.1	8.8	9.0
66332749	421	9.1	9.0	9.0
500102	458	9.0	8.7	8.3
13831770	452	9.0	8.9	8.6
23100214	461	9.0	8.5	8.5
22584393	843	9.0	8.9	9.0
76839581	266	8.9	9.2	9.2
66303591	274	8.9	8.1	8.6
19595142	904	8.9	9.1	9.1
45829388	241	8.8	8.8	8.4
68978238	185	8.8	8.8	8.7
2071369	566	8.8	8.9	8.4
5657797	289	8.7	9.0	9.1
502139	641	8.6	6.5	7.4
6038929	134	8.4	7.8	7.6
18605576	74	8.3	8.0	8.2
500552	241	8.2	7.8	7.8
68995174	356	8.1	8.2	8.2
4511400	527	8.1	8.1	7.7
32705509	74	8.1	8.4	7.9
3487675	358	8.1	8.2	7.8
5348240	263	8.1	7.6	8.0
13795561	100	8.0	7.9	8.1
